_id,MAE RF,MAE RL,MAE RN,MSE RF,MSE RL,MSE RN,Prediccion RF,Prediccion RL,Prediccion RN,R2 RF,R2 RL,R2 RN,medida
Humedad,0.33730832350257706,0.9313038522378889,2.501916035196348,10.671093373782059,15.468823817326285,24.566878529315268,79.6259493459656,79.64677514066199,77.41719818115234,0.9505116792614619,0.9282616984309582,0.8860685103561637,Humedad
Temperatura,0.10275102274662745,0.19064520863575754,1.5528257789386901,12.128311539114886,0.2392810232039092,3.828368087044917,11.455197005208644,11.451158718917673,12.895471572875977,0.7003502042338545,0.99408817051718,0.9054138977465318,Temperatura
Precipitaciones,0.12247945675567432,0.44101354447510854,2.524831449309234,4.336274193781033,2.1953957064286977,19.619641661073693,25.635244011196438,25.638709748689006,23.602413177490234,0.9959692382668877,0.9979592810308898,0.9817626613791511,Precipitaciones
Velocidad media del viento,0.12337378888365917,0.4354127717528979,2.2500678654002884,4.371942074695936,2.7678387970956204,15.681002183975131,25.632556340045845,25.641622815603753,23.88151741027832,0.9959360833686804,0.9974271694528087,0.9854238037736018,Velocidad media del viento
Direccion del viento,0.12412220249983001,0.4423310136239088,1.8373413079316399,4.459204951451814,2.034685918000445,11.458852281366015,25.6318149659504,25.638814850052455,24.0637149810791,0.9958549686031859,0.9981086680014514,0.9893484818493814,Direccion del viento
